model_name,data_file,trained_at,training_duration,num_layers,layer_sizes,learning_rate,epochs,batch_size,test_size,num_features,num_outputs,mae,rmse,r2,mape,max_error,median_ae,val_loss_best,best_epoch,inference_time_ms,activation,loss_function,optimizer,dropout_rate,early_stopping,batch_norm
model_2D_002__250513_203433,2D_002.csv,2025-05-13 20:34:33,189.573842,2,"[480, 96]",0.0003339102143544,30,32,0.2,6,1,0.0265110122546113,0.0778720528531231,0.996543867590436,4309.938948076761,1.8892471900544905,0.0088669357331458,0.0025052262935787,15,0.0616973166292178,swish,huber,RMSprop,0.0393025519893237,True,False
model_2D_002__250513_204538,2D_002.csv,2025-05-13 20:45:38,660.778851,3,"[384, 320, 352]",0.0073594354849256,30,16,0.2,6,1,0.0499764078953303,0.1477474199705468,0.9875586663574984,7097.649782686974,2.6954804039401203,0.0106619727671079,0.0471962019801139,19,0.1319170042563057,swish,mae,Adam,0.0940344483258417,True,False
model_2D_002__250513_204956,2D_002.csv,2025-05-13 20:49:56,255.603,4,"[256, 224, 448, 128]",0.0005772551232313,30,64,0.2,6,1,0.0235832578527469,0.0773146393680542,0.9965931689700728,1327.7402939779322,2.001583348806932,0.0028529993859971,0.0231460519134998,26,0.0869452692523214,swish,mae,Adam,0.1567591379642644,True,False
model_2D_002__250513_210029,2D_002.csv,2025-05-13 21:00:29,630.687033,2,"[352, 288]",0.0053237106714083,100,8,0.2,6,1,0.035763367283248,0.0943904733998101,0.9949221080707328,981.1060798367824,2.1589987388215803,0.0049331887042973,0.0333695635199546,10,0.0750193792552147,relu,mae,Nadam,0.0336071666561006,True,False
model_2D_002__250513_211439,2D_002.csv,2025-05-13 21:14:39,848.416869,4,"[320, 192, 32, 512]",0.0014007247432938,30,8,0.2,6,1,0.0627856375515264,0.1279216406877798,0.9906735757522658,24994.223853368923,3.3444616904817366,0.0406296439198115,0.0057998085394501,23,0.0631214242531549,tanh,huber,RMSprop,0.1286946626503473,True,False
model_2D_002__250513_212700,2D_002.csv,2025-05-13 21:27:00,738.745417,3,"[416, 416, 288]",0.0001375047686825,200,32,0.2,6,1,0.0214776725580373,0.0750081484159931,0.9967934057073164,1692.9370416772,1.995592366751268,0.0029178753995054,0.0206558257341384,43,0.0922661255595959,swish,mae,Adam,0.0917799641005041,True,False
model_2D_002__250513_213837,2D_002.csv,2025-05-13 21:38:37,694.395717,3,"[416, 448, 256]",0.0001194450812518,200,32,0.2,6,1,0.0189605532658722,0.0704335455550692,0.997172606683502,1061.5018785139798,1.6152496910494951,0.0019427161835672,0.0186528824269771,34,0.095340673089549,swish,mae,Adam,0.0011202493752643,True,False
model_2D_002__250513_215138,2D_002.csv,2025-05-13 21:51:38,776.970808,3,"[416, 448, 224]",0.0001019283044842,200,32,0.2,6,1,0.0207683580512383,0.0758619758665936,0.9967199880560584,578.2971201121705,1.9858229270540024,0.0021015469839589,0.0200641751289367,38,0.1123592780517828,swish,mae,Adam,0.0742589777957123,True,False
model_2D_002__250513_220458,2D_002.csv,2025-05-13 22:04:58,798.061997,2,"[480, 448]",0.0001004539457751,200,32,0.2,6,1,0.0188711837959218,0.0724531833024531,0.9970081344847516,1033.4840496296026,1.9248230567537088,0.001856493722593,0.018200235441327,50,0.0844405534469196,swish,mae,Adam,0.0329970685959568,True,False
model_2D_002__250513_222025,2D_002.csv,2025-05-13 22:20:25,924.843865,2,"[480, 448]",0.0001264663721787,200,32,0.2,6,1,0.0184305322233715,0.0717408953271956,0.9970666714447292,311.51652359313624,1.915270101126268,0.0016210999947584,0.0179939083755016,65,0.0616925442621657,swish,mae,Adam,0.0602940790179121,True,False
model_2D_002__250513_223809,2D_002.csv,2025-05-13 22:38:09,1059.373074,2,"[480, 512]",0.0001181970707246,200,16,0.2,6,1,0.0187192737404502,0.0706293044688681,0.9971568682564323,606.6352919478529,1.823543798025682,0.0018198133273091,0.0184556972235441,42,0.0684339899599924,swish,mae,Adam,0.045602627858814,True,False
model_2D_002__250513_225231,2D_002.csv,2025-05-13 22:52:31,859.708305,2,"[512, 512]",0.0001963458099869,200,16,0.2,6,1,0.01994747497976,0.0720690476807849,0.9970397752052552,476.1174202872352,1.6274950614534165,0.0021122885019636,0.0194096155464649,31,0.0745305445882131,swish,mae,Adam,0.0659886000348116,True,False
model_2D_002__250513_230619,2D_002.csv,2025-05-13 23:06:19,826.443819,2,"[480, 448]",0.0001228414870463,200,16,0.2,6,1,0.0195773016158145,0.0735573331060736,0.996916250618328,661.5048987784568,1.9747717490754864,0.0022648025550049,0.0189855638891458,32,0.0762145242459302,swish,mae,Adam,0.1223820094815931,True,False
model_2D_002__250513_231247,2D_002.csv,2025-05-13 23:12:47,386.41645,1,[480],0.0001178543008165,200,16,0.2,6,1,0.0210265447033821,0.0699666098910326,0.9972099705455576,3708.111294972201,1.844350110586717,0.0054120680170575,0.0040916814468801,27,0.0605908821730315,relu,mse,Adam,0.0335755376970033,True,False
model_2D_002__250513_234619,2D_002.csv,2025-05-13 23:46:19,2008.448014,1,[512],0.00017001864899,200,16,0.2,6,1,0.0397273180278682,0.1371375191045263,0.9892813595656196,1313.118894655448,2.887778531607225,0.005098271219141,0.0387906804680824,135,0.1213567215418995,swish,mae,Adam,0.0547768941242422,True,False
model_2D_002__250514_001255,2D_002.csv,2025-05-14 00:12:55,1591.916585,2,"[480, 480]",0.0001021808554004,200,16,0.2,6,1,0.0228302565926378,0.0722315920853893,0.9970264071754292,2516.42847599281,1.7053701987825178,0.0060025103444556,0.0022429574746638,36,0.1601757211687844,swish,huber,Adam,0.2101431323284302,True,False
model_2D_002__250514_003501,2D_002.csv,2025-05-14 00:35:01,1320.424847,2,"[480, 448]",0.0001221354600044,200,16,0.2,6,1,0.019894344712578,0.0746425063350201,0.996824591868454,526.623765993178,1.977937947805956,0.002191638384626,0.0192995835095644,30,0.1507160905774618,swish,mae,Adam,0.120500585835144,True,False
model_2D_002__250514_005826,2D_002.csv,2025-05-14 00:58:26,1401.982734,2,"[512, 416]",0.0001328203604547,200,16,0.2,6,1,0.0221549389182386,0.0789462516298385,0.9964478593450607,2244.190781476633,1.928010236319139,0.0041521064565596,0.021727180108428,32,0.13574639597304,swish,mae,Adam,0.2777679899209292,True,False
model_2D_002__250514_010859,2D_002.csv,2025-05-14 01:08:59,628.956457,2,"[448, 384]",0.0001972542994427,200,16,0.2,6,1,0.0206016060013012,0.0742606651587264,0.996856997003256,615.4842932706694,1.992578755911424,0.0025404684938633,0.0199351999908685,10,0.1449944442260333,swish,mae,Adam,0.0285774231220888,True,False
model_2D_002__250514_011611,2D_002.csv,2025-05-14 01:16:11,430.330112,2,"[480, 480]",0.0001559733643643,200,16,0.2,6,1,0.02123744903833,0.0769088764077387,0.9966288346185616,140.30564870085456,1.836977062265316,0.0008951679015641,0.0206847172230482,15,0.0413046037670221,relu,mae,Adam,0.0630497078313446,True,False
model_3D_001__250518_212647,3D_001.csv,2025-05-18 21:26:47,3136.081114,3,"[64, 128, 224]",0.0011423137298946,100,64,0.2,6,1,0.0259084721920042,0.0525035408055982,0.9503346550395974,1.4077721158070542,0.5345936056999996,0.0122585376505293,0.0259153060615062,30,0.0494168815723724,relu,mae,Nadam,0.3918148671471355,True,False
model_3D_001__250519_195836,3D_001.csv,2025-05-19 19:58:36,19746.315832,5,"[256, 768, 192, 320, 320]",0.0001125789502904,100,64,0.2,6,1,0.0026910489325832,0.0058038016605387,0.999393121998426,0.1340441496430362,0.1695595022966922,0.0019051227352454,1.7781912902137265e-05,29,0.086995986154452,swish,huber,Nadam,0.4589264443334643,True,False
model_3D_001__250519_211940,3D_001.csv,2025-05-19 21:19:40,4802.859965,3,"[704, 768, 896]",0.0023841261795348,150,256,0.2,6,1,0.0055724700828442,0.0082271394806759,0.9987805219406202,0.2707142453015865,0.1850137945695007,0.0052203448579839,7.009561522863805e-05,12,0.1111640124922629,swish,mse,Adam,0.2863226162596071,True,False
model_3D_001__250519_222102,3D_001.csv,2025-05-19 22:21:02,3633.540374,3,"[512, 1024, 768]",0.0006360083499798,150,128,0.2,6,1,0.0185021201701941,0.0312614519129105,0.9823926271996176,0.962797722071788,0.3869583841963511,0.0121264586811593,0.0185320191085338,5,0.0870962861606836,relu,mae,Adam,0.2862075593984575,True,False
model_3D_001__250520_000949,3D_001.csv,2025-05-20 00:09:49,6487.802521,4,"[256, 256, 448, 448]",5.721151051237259e-05,150,64,0.2,6,1,0.0041563754723763,0.0153863030980758,0.9957347466051788,0.2229232362044639,0.3416733265199734,0.0024484288844099,0.0041782981716096,21,0.071546436291379,tanh,mae,AdamW,0.17442458616174,True,False
model_3D_001__250520_101707,3D_001.csv,2025-05-20 10:17:07,36395.935022,6,"[768, 448, 384, 448, 832, 448]",0.0001528682503227,150,128,0.2,6,1,0.0056353861869854,0.01068953009323,0.9979412979408618,0.2792475734525639,0.2457185027031734,0.0043159448915964,5.9779795265058056e-05,20,0.0732593724522077,tanh,huber,Nadam,0.4085913923144132,True,False
model_2D_002__250525_004657,2D_002.csv,2025-05-25 00:46:57,7.286611,3,"[192, 256, 448]",0.0006114974056208,2,128,0.2,6,1,0.0914456289757555,0.2678906858497039,0.9590982063379444,25341.5646437744,4.042720090445116,0.0256061489171758,0.0894091427326202,1,0.0471226186373193,swish,mae,Nadam,0.0862376966905803,True,False
model_results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003__250525_032355,results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003.csv,2025-05-25 03:23:55,15.567232,3,"[960, 128, 384]",6.420308862978905e-05,200,64,0.2,13,1,0.1790102426325756,0.2081717179134984,0.6094201142925126,8.959910676913132,0.5571053660583498,0.1625674809646604,0.0236856006085872,63,0.2751799597256426,relu,huber,Adam,0.2792616368284472,True,False
model_results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003__250525_032403,results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003.csv,2025-05-25 03:24:03,7.538976,2,"[512, 128]",0.0067616821177497,50,32,0.2,13,1,0.0647956138146787,0.0965503387156481,0.9159816738629464,3.531465424865019,0.45202505153656,0.0464913534545898,0.006491626612842,23,0.2636844697205917,swish,mse,AdamW,0.2546434787874447,True,False
model_results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003__250525_032432,results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003.csv,2025-05-25 03:24:32,28.671118,3,"[704, 768, 576]",0.000165548887736,100,16,0.2,13,1,0.0429283783802778,0.0813438630475942,0.940362969805676,2.6054539046767835,0.496925066947937,0.0204432224464417,0.0544645637273788,25,0.3090138020722762,gelu,mae,AdamW,0.2813941263549778,True,False
model_results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003__250525_032440,results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003.csv,2025-05-25 03:24:40,7.454975,5,"[384, 896, 192, 64, 896]",0.0288277852721461,200,128,0.2,13,1,0.2464310841093202,0.334638211753326,-0.0092935159156823,13.061696164757208,0.9663018954467772,0.1909381045532225,0.1269057542085647,12,0.7238245528677236,gelu,mse,AdamW,0.3029171221659311,True,False
model_results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003__250525_032453,results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003.csv,2025-05-25 03:24:53,12.976009,4,"[704, 768, 512, 768]",0.0078588684072928,150,32,0.2,13,1,0.08235033214576,0.1215298928171029,0.8668832667205462,4.152597525843953,0.5471564725494384,0.0576363009262084,0.0077846911735832,4,0.7352241571398749,gelu,huber,Nadam,0.2168888946250944,True,False
model_results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003__250525_032506,results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003.csv,2025-05-25 03:25:06,12.399472,5,"[256, 384, 832, 128, 640]",0.0218548621098106,50,64,0.2,13,1,0.1410955821819582,0.1852774381939301,0.6906062787997491,7.497389434647704,0.6510574959945679,0.1143136980247496,0.0371584370732307,24,0.3420676010242406,swish,mse,AdamW,0.2339919074320943,True,False
model_results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003__250525_032544,results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003.csv,2025-05-25 03:25:44,37.814438,5,"[640, 64, 128, 640, 256]",0.0004677403451361,150,16,0.2,13,1,0.038171946751864,0.0623624645390151,0.964947987200462,2.0987358757656023,0.3741608387374877,0.0239523736190794,0.002249531680718,54,0.3391672735628874,gelu,huber,Nadam,0.289638625839044,True,False
model_results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003__250525_032643,results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003.csv,2025-05-25 03:26:43,58.220329,4,"[320, 832, 960, 1024]",3.2446073193450386e-05,100,64,0.2,13,1,0.0696929844863172,0.1585774609601689,0.7733533305786917,4.588023973649946,0.700888025741577,0.0311875544357298,0.0813964903354644,76,0.4492324331532353,swish,mae,Nadam,0.26081950308452,True,False
model_results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003__250525_032659,results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003.csv,2025-05-25 03:26:59,15.313007,4,"[1024, 576, 448, 256]",0.0204297070306616,50,128,0.2,13,1,0.122582846227245,0.159303617041821,0.7712728623990354,6.670018666419737,0.6997652759552002,0.1017536591339111,0.0275203827768564,36,0.7310103679048843,relu,mse,Nadam,0.117277354303015,True,False
model_results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003__250525_032732,results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003.csv,2025-05-25 03:27:32,32.131642,5,"[64, 576, 704, 256, 832]",0.0063637601716888,200,16,0.2,13,1,0.0578003155523797,0.0892170172756107,0.9282599258801236,3.182578668185328,0.4581091178131102,0.0369956196975707,0.0093411561101675,23,0.3568301166313282,relu,mse,Adam,0.1436889137385954,True,False
model_results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003__250525_032758,results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003.csv,2025-05-25 03:27:58,25.578798,6,"[768, 320, 64, 576, 128, 704]",0.0007510723771658,150,16,0.2,13,1,0.0848826872538829,0.1204946425227944,0.8691415123545272,4.471652775122732,0.4082813319778442,0.0535399409103392,0.0077246557921171,27,0.4214182280112004,tanh,huber,RMSprop,0.3937569688843335,True,False
model_results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003__250525_032819,results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003.csv,2025-05-25 03:28:19,21.034182,2,"[704, 1024]",0.0002661392667187,100,16,0.2,13,1,0.0932058844391505,0.1473579945679196,0.8042896351551331,5.349621427586298,0.666912391204834,0.0650290264892579,0.0966797471046447,16,0.33302108446757,gelu,mae,RMSprop,0.3641927550275331,True,False
model_results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003__250525_032859,results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003.csv,2025-05-25 03:28:59,39.650825,3,"[576, 704, 256]",0.0004690478383592,150,16,0.2,13,1,0.024748198121596,0.0460751843959117,0.980866228396705,1.452397181737627,0.3248443352508545,0.0148873780822753,0.0262554828077554,36,0.3964374030845753,gelu,mae,Nadam,0.0608835566988986,True,False
model_results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003__250525_032927,results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003.csv,2025-05-25 03:29:27,27.324246,6,"[512, 384, 256, 576, 192, 128]",0.0013318226706599,150,16,0.2,13,1,0.0253704744823428,0.0465489791872562,0.980470696963584,1.346648337064656,0.4854995978546141,0.0163198549270628,0.0253314580768346,16,0.5549572516178739,gelu,mae,Nadam,0.0124399900708005,True,False
model_results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003__250525_032946,results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003.csv,2025-05-25 03:29:46,18.780401,6,"[512, 384, 256, 896, 384, 128]",0.0014607299800244,150,16,0.2,13,1,0.0649351019784678,0.1178620523520085,0.874797090815337,3.963128707443427,0.63108487033844,0.0343814764785768,0.0688314512372016,4,0.5681095779805944,tanh,mae,Nadam,7.13613782729848e-05,True,False
model_results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003__250525_033029,results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003.csv,2025-05-25 03:30:29,41.936784,3,"[896, 640, 320]",0.0017433382299094,150,16,0.2,13,1,0.0182456481563181,0.0351930809834064,0.9888369980819484,1.0623350818027335,0.2259685767364501,0.0101127262115479,0.0202291775494813,33,0.4395047823588053,gelu,mae,Nadam,0.0073036146266452,True,False
model_results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003__250525_033303,results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003.csv,2025-05-25 03:33:03,153.655384,3,"[896, 704, 320]",1.2001899798428326e-05,150,16,0.2,13,1,0.0381941185645089,0.0845583154910162,0.93555650777903,2.4255966304792187,0.4791264282989502,0.0134777853393552,0.0531246922910213,146,0.3589335559070974,gelu,mae,Nadam,0.06037661234799,True,False
model_results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003__250525_033323,results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003.csv,2025-05-25 03:33:23,19.418151,3,"[896, 640, 384]",0.0026187803192289,150,128,0.2,13,1,0.0224274181404321,0.0413231747446693,0.9846094627222136,1.268047731200872,0.2586017360687256,0.0127676948165893,0.0237948223948478,44,0.4223852917767953,gelu,mae,Nadam,0.0708259672754912,True,False
model_results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003__250525_033333,results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003.csv,2025-05-25 03:33:33,10.309876,2,"[832, 512]",0.0024672358013762,150,128,0.2,13,1,0.0582769370377582,0.1050594623995961,0.9005197724728415,3.5123797836647483,0.45133236038208,0.0317909719848632,0.062391772866249,32,0.2952144629713418,tanh,mae,Adam,0.1654649622802719,True,False
model_results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003__250525_033345,results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003.csv,2025-05-25 03:33:45,10.922413,3,"[1024, 960, 640]",0.0030041048640789,150,128,0.2,13,1,0.0827661426842731,0.1382302487416122,0.8277843557563189,4.864711774683896,0.5986599979019165,0.0536102797317505,0.0902182459831237,11,0.4544206287549889,gelu,mae,RMSprop,0.0723691632869536,True,False
model_results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003__250525_033426,results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003.csv,2025-05-25 03:34:26,8.061647,2,"[704, 192]",0.0004201803216107,150,64,0.2,13,1,0.099713184056282,0.1398883458115349,0.8236280604236912,5.42466044842691,0.5245400180816651,0.0700258277893066,0.0262269452214241,28,0.3666178039882494,relu,mse,RMSprop,0.3873085898858687,True,False
model_results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003__250525_033500,results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003.csv,2025-05-25 03:35:00,32.594535,4,"[64, 1024, 704, 832]",0.0004965035484982,100,64,0.2,13,1,0.0605763398281042,0.0997580077124748,0.9103062966381514,3.5630230557050666,0.5487575044631958,0.035760698738098,0.0120941372588276,43,0.6707785786062047,swish,mse,Nadam,0.2010191558232424,True,False
model_results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003__250525_033522,results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003.csv,2025-05-25 03:35:22,22.063898,6,"[320, 768, 128, 448, 704, 1024]",0.0299500091755257,150,32,0.2,13,1,0.2368015334823166,0.3378887151863576,-0.0289962605343014,13.145256868252394,1.055133320159912,0.1786766798400878,0.2512829005718231,6,0.7323277169379635,gelu,mae,Nadam,0.3996039339187464,True,False
model_results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003__250525_034528,results_3D_GE_Applied_Current_1MKOH_63_02_1MKOH_input_parameters_DOE_maximin_lhs_processed_003.csv,2025-05-25 03:45:28,25.513306,6,"[64, 256, 512, 896, 576, 576]",0.0001631825640674,50,64,0.2,13,1,0.0678748066200035,0.1277014019039733,0.8530201663376453,4.195285628235303,0.6080746437835693,0.0354940092468263,0.0116868512704968,47,0.8486435897108436,gelu,huber,AdamW,0.3226905855017861,True,False
